id,station_id,time,weather,temperature,pressure,humidity,wind_direction,wind_speed
3116756,beijing_grid_246,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,15.0,938.6409,39.0,342.4,12.17
3116757,beijing_grid_247,2018-05-01 00:00:00,RAIN,15.0,928.9616,42.0,346.05,13.54
3116758,beijing_grid_248,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,15.0,919.2822,44.0,349.01,14.96
3116759,beijing_grid_249,2018-05-01 00:00:00,RAIN,10.0,909.8428,48.0,350.61,15.97
3116760,beijing_grid_250,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,10.0,900.6435,52.0,351.21,16.56
3116761,beijing_grid_251,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,10.0,891.4441,57.0,351.77,17.15
3116762,beijing_grid_252,2018-05-01 00:00:00,CLOUDY,17.0,1013.2713,43.0,59.17,12.9
3116763,beijing_grid_253,2018-05-01 00:00:00,CLOUDY,17.0,1012.9961,43.0,57.38,12.85
3116764,beijing_grid_254,2018-05-01 00:00:00,CLOUDY,18.0,1012.8559,43.0,54.12,13.25
3116765,beijing_grid_255,2018-05-01 00:00:00,CLOUDY,19.0,1012.2422,43.0,53.08,12.99
3116766,beijing_grid_256,2018-05-01 00:00:00,CLOUDY,19.0,1011.2881,43.0,47.94,13.88
3116767,beijing_grid_257,2018-05-01 00:00:00,CLOUDY,19.0,1010.8777,43.0,47.19,13.89
3116768,beijing_grid_258,2018-05-01 00:00:00,CLOUDY,19.0,1009.0333,41.0,41.9,13.44
3116769,beijing_grid_259,2018-05-01 00:00:00,CLOUDY,19.0,1007.1888,39.0,36.29,13.11
3116770,beijing_grid_260,2018-05-01 00:00:00,HAZE,19.0,1006.707,37.0,31.41,13.1
3116771,beijing_grid_261,2018-05-01 00:00:00,CLOUDY,19.0,999.7673,35.0,20.34,12.01
3116772,beijing_grid_262,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,19.0,1000.7701,33.0,12.05,11.76
3116773,beijing_grid_263,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,19.0,996.1476,33.0,4.64,11.33
3116774,beijing_grid_264,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,19.0,991.3791,33.0,356.07,11.09
3116775,beijing_grid_265,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,19.0,975.4896,34.0,349.99,11.18
3116776,beijing_grid_266,2018-05-01 00:00:00,HAZE,19.0,955.4844,37.0,349.31,11.24
3116777,beijing_grid_267,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,15.0,935.4793,40.0,348.63,11.29
3116778,beijing_grid_268,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,15.0,929.3942,42.0,350.1,12.3
3116779,beijing_grid_269,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,15.0,923.3091,44.0,351.34,13.32
3116780,beijing_grid_270,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,10.0,913.7584,47.0,351.7,13.9
3116781,beijing_grid_271,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,10.0,900.7421,52.0,351.32,14.02
3116782,beijing_grid_272,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,10.0,887.7258,57.0,350.94,14.14
3116783,beijing_grid_273,2018-05-01 00:00:00,CLOUDY,18.0,1013.2969,43.0,59.49,13.11
3116784,beijing_grid_274,2018-05-01 00:00:00,CLOUDY,18.0,1013.0819,43.0,56.4,13.21
3116785,beijing_grid_275,2018-05-01 00:00:00,CLOUDY,18.0,1012.8669,43.0,53.36,13.35
3116786,beijing_grid_276,2018-05-01 00:00:00,CLOUDY,18.0,1012.4176,43.0,49.7,13.72
3116787,beijing_grid_277,2018-05-01 00:00:00,CLOUDY,19.0,1011.5777,43.0,42.7,14.76
3116788,beijing_grid_278,2018-05-01 00:00:00,CLOUDY,19.0,1010.8619,42.0,38.05,15.25
3116789,beijing_grid_279,2018-05-01 00:00:00,CLOUDY,20.0,1010.4976,41.0,37.42,14.86
3116790,beijing_grid_280,2018-05-01 00:00:00,HAZE,20.0,1009.7638,39.0,31.14,14.76
3116791,beijing_grid_281,2018-05-01 00:00:00,CLOUDY,20.0,1009.0254,38.0,27.98,14.49
3116792,beijing_grid_282,2018-05-01 00:00:00,CLOUDY,19.0,1006.7812,35.0,19.24,13.3
3116793,beijing_grid_283,2018-05-01 00:00:00,CLOUDY,19.0,1006.2163,34.0,15.95,12.99
3116794,beijing_grid_284,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,19.0,1001.7961,34.0,10.09,12.16
3116795,beijing_grid_285,2018-05-01 00:00:00,HAZE,19.0,998.3273,34.0,4.04,11.83
3116796,beijing_grid_286,2018-05-01 00:00:00,HAZE,19.0,984.2518,35.0,359.81,11.55
3116797,beijing_grid_287,2018-05-01 00:00:00,HAZE,19.0,959.5696,38.0,357.51,11.23
3116798,beijing_grid_288,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,19.0,934.8873,41.0,355.08,10.93
3116799,beijing_grid_289,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,15.0,931.9395,42.0,354.58,11.54
3116800,beijing_grid_290,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,15.0,928.9916,43.0,354.14,12.16
3116801,beijing_grid_291,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,15.0,920.0598,46.0,353.19,12.43
3116802,beijing_grid_292,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,10.0,905.144,51.0,351.7,12.37
3116803,beijing_grid_293,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,9.0,890.2282,57.0,350.2,12.32
3116804,beijing_grid_294,2018-05-01 00:00:00,CLOUDY,18.0,1013.3355,43.0,58.65,13.09
3116805,beijing_grid_295,2018-05-01 00:00:00,CLOUDY,18.0,1013.087,43.0,55.31,13.24
3116806,beijing_grid_296,2018-05-01 00:00:00,CLOUDY,18.0,1012.8003,43.0,51.3,13.49
3116807,beijing_grid_297,2018-05-01 00:00:00,CLOUDY,19.0,1012.3741,43.0,46.57,14.0
3116808,beijing_grid_298,2018-05-01 00:00:00,CLOUDY,19.0,1011.8083,43.0,41.45,14.82
3116809,beijing_grid_299,2018-05-01 00:00:00,CLOUDY,19.0,1011.2096,43.0,35.21,15.95
3116810,beijing_grid_300,2018-05-01 00:00:00,CLOUDY,20.0,1010.7741,42.0,32.38,16.06
3116811,beijing_grid_301,2018-05-01 00:00:00,HAZE,20.0,1010.3056,41.0,28.06,16.47
3116812,beijing_grid_302,2018-05-01 00:00:00,CLOUDY,20.0,1010.1132,40.0,24.15,17.05
3116813,beijing_grid_303,2018-05-01 00:00:00,CLOUDY,20.0,1009.4178,37.0,19.23,14.91
3116814,beijing_grid_304,2018-05-01 00:00:00,CLOUDY,19.0,1008.2952,36.0,15.84,14.11
3116815,beijing_grid_305,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,19.0,1004.6577,36.0,12.59,13.53
3116816,beijing_grid_306,2018-05-01 00:00:00,HAZE,19.0,1002.4297,36.0,10.15,13.4
3116817,beijing_grid_307,2018-05-01 00:00:00,HAZE,19.0,988.1392,37.0,7.21,12.86
3116818,beijing_grid_308,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,19.0,962.502,39.0,4.32,11.95
3116819,beijing_grid_309,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,19.0,936.8649,42.0,0.96,11.06
3116820,beijing_grid_310,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,19.0,936.5974,42.0,359.06,11.26
3116821,beijing_grid_311,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,19.0,936.3299,42.0,357.22,11.46
3116822,beijing_grid_312,2018-05-01 00:00:00,CLEAR_DAY,11.8,928.7472,45.0,355.01,11.58
3116823,beijing_grid_313,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,9.0,913.8493,50.0,352.39,11.61
3116824,beijing_grid_314,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,9.0,898.9513,55.0,349.8,11.67
3116825,beijing_grid_315,2018-05-01 00:00:00,CLOUDY,17.0,1013.4505,44.0,59.41,13.02
3116826,beijing_grid_316,2018-05-01 00:00:00,CLOUDY,18.0,1013.0921,43.0,54.23,13.28
3116827,beijing_grid_317,2018-05-01 00:00:00,CLOUDY,19.0,1012.7337,42.0,49.29,13.65
3116828,beijing_grid_318,2018-05-01 00:00:00,CLOUDY,19.0,1012.3305,42.0,43.58,14.32
3116829,beijing_grid_319,2018-05-01 00:00:00,CLOUDY,19.0,1011.8825,43.0,37.54,15.35
3116830,beijing_grid_320,2018-05-01 00:00:00,CLOUDY,19.0,1011.4345,43.0,32.3,16.53
3116831,beijing_grid_321,2018-05-01 00:00:00,CLOUDY,20.0,1011.0505,43.0,28.07,17.37
3116832,beijing_grid_322,2018-05-01 00:00:00,CLOUDY,20.0,1010.6665,42.0,24.24,18.29
3116833,beijing_grid_323,2018-05-01 00:00:00,CLOUDY,19.0,1010.6537,41.0,21.58,18.01
3116834,beijing_grid_324,2018-05-01 00:00:00,CLOUDY,19.0,1011.148,39.0,18.59,16.23
3116835,beijing_grid_325,2018-05-01 00:00:00,CLOUDY,19.0,1010.8648,38.0,16.12,15.36
3116836,beijing_grid_326,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,18.0,1008.7893,38.0,15.32,15.42
3116837,beijing_grid_327,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,18.0,1006.5321,38.0,14.92,15.09
3116838,beijing_grid_328,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,19.0,992.0265,39.0,13.16,14.35
3116839,beijing_grid_329,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,19.0,965.4345,41.0,10.29,12.81
3116840,beijing_grid_330,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,19.0,938.8425,42.0,6.65,11.31
3116841,beijing_grid_331,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,19.0,941.2553,42.0,3.73,11.04
3116842,beijing_grid_332,2018-05-01 00:00:00,RAIN,19.0,943.6681,42.0,0.68,10.8
3116843,beijing_grid_333,2018-05-01 00:00:00,RAIN,11.8,937.4345,44.0,357.11,10.74
3116844,beijing_grid_334,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,9.0,922.5545,48.0,353.18,10.86
3116845,beijing_grid_335,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,9.0,907.6745,53.0,349.35,11.03
3116846,beijing_grid_336,2018-05-01 00:00:00,CLOUDY,17.0,1013.3993,44.0,58.97,12.58
3116847,beijing_grid_337,2018-05-01 00:00:00,CLOUDY,18.0,1013.1254,43.0,53.64,12.74
3116848,beijing_grid_338,2018-05-01 00:00:00,CLOUDY,19.0,1012.8515,43.0,48.49,13.01
3116849,beijing_grid_339,2018-05-01 00:00:00,CLOUDY,19.0,1012.5648,42.0,42.48,13.51
3116850,beijing_grid_340,2018-05-01 00:00:00,CLOUDY,19.0,1012.2652,43.0,35.99,14.31
3116851,beijing_grid_341,2018-05-01 00:00:00,CLOUDY,19.0,1011.9657,43.0,30.25,15.27
3116852,beijing_grid_342,2018-05-01 00:00:00,CLOUDY,19.0,1011.6329,43.0,25.35,16.51
3116853,beijing_grid_343,2018-05-01 00:00:00,CLOUDY,19.0,1011.3001,43.0,21.15,17.85
3116854,beijing_grid_344,2018-05-01 00:00:00,CLOUDY,18.0,1011.3587,43.0,18.1,18.46
3116855,beijing_grid_345,2018-05-01 00:00:00,CLOUDY,18.0,1011.5249,40.0,15.5,17.14
3116856,beijing_grid_346,2018-05-01 00:00:00,CLOUDY,18.0,1011.665,40.0,13.98,16.63
3116857,beijing_grid_347,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,18.0,1009.8088,40.0,13.22,17.31
3116858,beijing_grid_348,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,19.0,1008.3411,39.0,13.51,17.16
3116859,beijing_grid_349,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,19.0,996.5091,39.0,13.1,16.06
3116860,beijing_grid_350,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,19.0,974.799,41.0,11.68,14.82
3116861,beijing_grid_351,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,19.0,953.0889,42.0,10.01,13.59
3116862,beijing_grid_352,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,19.0,951.0089,42.0,7.5,12.98
3116863,beijing_grid_353,2018-05-01 00:00:00,RAIN,19.0,948.9289,42.0,4.76,12.4
3116864,beijing_grid_354,2018-05-01 00:00:00,RAIN,11.8,941.6163,44.0,1.37,12.15
3116865,beijing_grid_355,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,9.0,929.071,48.0,357.56,12.25
3116866,beijing_grid_356,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,9.0,916.5257,52.0,353.83,12.39
3116867,beijing_grid_357,2018-05-01 00:00:00,CLOUDY,18.0,1013.3481,44.0,58.5,12.13
3116868,beijing_grid_358,2018-05-01 00:00:00,CLOUDY,18.0,1013.1587,44.0,53.0,12.2
3116869,beijing_grid_359,2018-05-01 00:00:00,CLOUDY,19.0,1012.9708,43.0,45.35,12.15
3116870,beijing_grid_360,2018-05-01 00:00:00,CLOUDY,19.0,1012.799,43.0,41.25,12.71
3116871,beijing_grid_361,2018-05-01 00:00:00,CLOUDY,19.0,1012.648,43.0,34.21,13.28
3116872,beijing_grid_362,2018-05-01 00:00:00,CLOUDY,19.0,1012.5136,43.0,26.97,14.11
3116873,beijing_grid_363,2018-05-01 00:00:00,CLOUDY,19.0,1012.439,44.0,20.12,15.64
3116874,beijing_grid_364,2018-05-01 00:00:00,CLOUDY,19.0,1011.9337,44.0,17.91,17.47
3116875,beijing_grid_365,2018-05-01 00:00:00,CLOUDY,18.0,1011.8262,43.0,15.1,18.37
3116876,beijing_grid_366,2018-05-01 00:00:00,CLOUDY,18.0,1012.014,43.0,12.35,18.63
3116877,beijing_grid_367,2018-05-01 00:00:00,CLOUDY,18.0,1011.7119,42.0,11.22,18.7
3116878,beijing_grid_368,2018-05-01 00:00:00,CLOUDY,18.0,1010.9379,41.0,12.11,18.3
3116879,beijing_grid_369,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,18.0,1009.9165,40.0,12.82,18.27
3116880,beijing_grid_370,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,19.0,1000.9917,40.0,13.04,17.78
3116881,beijing_grid_371,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,18.0,984.1635,41.0,12.73,16.84
3116882,beijing_grid_372,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,19.0,967.3353,41.0,12.39,15.9
3116883,beijing_grid_373,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,18.0,960.7625,42.0,10.29,14.96
3116884,beijing_grid_374,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,18.0,954.1897,42.0,7.9,14.05
3116885,beijing_grid_375,2018-05-01 00:00:00,RAIN,11.8,945.7981,44.0,4.73,13.62
3116886,beijing_grid_376,2018-05-01 00:00:00,RAIN,9.0,935.5875,48.0,1.04,13.69
3116887,beijing_grid_377,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,9.0,925.3769,52.0,357.4,13.82
3116888,beijing_grid_378,2018-05-01 00:00:00,CLOUDY,18.0,1013.3801,45.0,58.05,11.57
3116889,beijing_grid_379,2018-05-01 00:00:00,CLOUDY,18.0,1013.256,44.0,52.81,11.55
3116890,beijing_grid_380,2018-05-01 00:00:00,CLOUDY,18.0,1013.1318,43.0,47.59,11.62
3116891,beijing_grid_381,2018-05-01 00:00:00,CLOUDY,18.0,1013.0448,43.0,41.16,11.84
3116892,beijing_grid_382,2018-05-01 00:00:00,CLOUDY,19.0,1012.9948,43.0,33.83,12.29
3116893,beijing_grid_383,2018-05-01 00:00:00,CLOUDY,19.0,1013.098,44.0,27.28,12.58
3116894,beijing_grid_384,2018-05-01 00:00:00,CLOUDY,19.0,1012.7401,44.0,21.15,14.62
3116895,beijing_grid_385,2018-05-01 00:00:00,CLOUDY,19.0,1012.5353,44.0,16.46,16.44
3116896,beijing_grid_386,2018-05-01 00:00:00,CLOUDY,18.0,1012.3408,45.0,13.49,17.62
3116897,beijing_grid_387,2018-05-01 00:00:00,CLOUDY,18.0,1012.1662,45.0,11.41,17.84
3116898,beijing_grid_388,2018-05-01 00:00:00,CLOUDY,18.0,1011.9722,44.0,9.79,18.63
3116899,beijing_grid_389,2018-05-01 00:00:00,CLOUDY,18.0,1010.2224,43.0,10.72,18.67
3116900,beijing_grid_390,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,18.0,1008.4726,42.0,11.64,18.72
3116901,beijing_grid_391,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,18.0,1001.3974,41.0,12.3,18.47
3116902,beijing_grid_392,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,18.0,988.9968,41.0,12.73,17.91
3116903,beijing_grid_393,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,18.0,976.5961,41.0,13.19,17.35
3116904,beijing_grid_394,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,18.0,967.3878,42.0,11.65,16.56
3116905,beijing_grid_395,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,18.0,958.1795,43.0,9.95,15.77
3116906,beijing_grid_396,2018-05-01 00:00:00,RAIN,17.7,949.503,45.0,7.39,15.49
3116907,beijing_grid_397,2018-05-01 00:00:00,RAIN,9.0,941.3584,48.0,4.16,15.73
3116908,beijing_grid_398,2018-05-01 00:00:00,RAIN,9.0,933.2137,51.0,1.03,16.01
3116909,beijing_grid_399,2018-05-01 00:00:00,CLOUDY,18.0,1013.5236,45.0,57.25,10.7
3116910,beijing_grid_400,2018-05-01 00:00:00,CLOUDY,18.0,1013.4173,44.0,53.13,10.79
3116911,beijing_grid_401,2018-05-01 00:00:00,CLOUDY,18.0,1013.4141,43.0,47.26,10.31
3116912,beijing_grid_402,2018-05-01 00:00:00,CLOUDY,18.0,1013.3021,43.0,42.49,10.9
3116913,beijing_grid_403,2018-05-01 00:00:00,CLOUDY,18.0,1013.3059,43.0,35.23,11.33
3116914,beijing_grid_404,2018-05-01 00:00:00,CLOUDY,19.0,1013.3097,44.0,28.6,11.93
3116915,beijing_grid_405,2018-05-01 00:00:00,CLOUDY,19.0,1013.2073,44.0,22.17,13.26
3116916,beijing_grid_406,2018-05-01 00:00:00,CLOUDY,19.0,1013.1049,45.0,16.97,14.73
3116917,beijing_grid_407,2018-05-01 00:00:00,CLOUDY,19.0,1012.7836,45.0,13.41,15.88
3116918,beijing_grid_408,2018-05-01 00:00:00,CLOUDY,17.0,1012.2435,46.0,10.93,16.65
3116919,beijing_grid_409,2018-05-01 00:00:00,CLOUDY,17.0,1011.7033,46.0,8.68,17.46
3116920,beijing_grid_410,2018-05-01 00:00:00,CLOUDY,18.0,1007.7981,45.0,9.36,17.76
3116921,beijing_grid_411,2018-05-01 00:00:00,CLOUDY,18.0,1003.8928,43.0,10.02,18.06
3116922,beijing_grid_412,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,18.0,997.7264,43.0,10.84,18.16
3116923,beijing_grid_413,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,18.0,989.2989,42.0,11.86,18.04
3116924,beijing_grid_414,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,18.0,980.8713,42.0,12.89,17.94
3116925,beijing_grid_415,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,18.0,970.8848,43.0,12.07,17.74
3116926,beijing_grid_416,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,18.0,960.8982,44.0,11.22,17.54
3116927,beijing_grid_417,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,17.7,952.7312,46.0,9.4,17.74
3116928,beijing_grid_418,2018-05-01 00:00:00,RAIN,9.0,946.3836,49.0,6.74,18.34
3116929,beijing_grid_419,2018-05-01 00:00:00,RAIN,9.0,940.0361,52.0,4.26,18.99
3116930,beijing_grid_420,2018-05-01 00:00:00,CLOUDY,18.0,1013.6105,46.0,57.12,10.22
3116931,beijing_grid_421,2018-05-01 00:00:00,CLOUDY,18.0,1013.5738,44.0,52.07,9.91
3116932,beijing_grid_422,2018-05-01 00:00:00,CLOUDY,18.0,1013.5937,43.0,49.52,9.5
3116933,beijing_grid_423,2018-05-01 00:00:00,CLOUDY,18.0,1013.5593,43.0,44.07,9.97
3116934,beijing_grid_424,2018-05-01 00:00:00,CLOUDY,18.0,1013.6169,44.0,36.88,10.37
3116935,beijing_grid_425,2018-05-01 00:00:00,CLOUDY,18.0,1013.6745,44.0,30.33,10.93
3116936,beijing_grid_426,2018-05-01 00:00:00,CLOUDY,19.0,1013.6745,45.0,23.42,11.9
3116937,beijing_grid_427,2018-05-01 00:00:00,CLOUDY,19.0,1013.6745,46.0,17.61,13.01
3116938,beijing_grid_428,2018-05-01 00:00:00,CLOUDY,19.0,1013.2265,46.0,13.31,14.13
3116939,beijing_grid_429,2018-05-01 00:00:00,CLOUDY,17.0,1012.3305,47.0,10.15,15.2
3116940,beijing_grid_430,2018-05-01 00:00:00,CLOUDY,18.0,1011.4345,48.0,7.41,16.3
3116941,beijing_grid_431,2018-05-01 00:00:00,CLOUDY,16.0,1005.3737,46.0,7.85,16.86
3116942,beijing_grid_432,2018-05-01 00:00:00,CLOUDY,16.0,999.3129,45.0,8.27,17.41
3116943,beijing_grid_433,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,18.0,994.0553,44.0,9.33,17.85
3116944,beijing_grid_434,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,18.0,989.6009,44.0,11.0,18.18
3116945,beijing_grid_435,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,18.0,985.1466,43.0,12.62,18.52
3116946,beijing_grid_436,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,18.0,974.3818,44.0,12.43,18.92
3116947,beijing_grid_437,2018-05-01 00:00:00,RAIN,18.0,963.6169,46.0,12.26,19.32
3116948,beijing_grid_438,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,13.0,955.9593,47.0,10.95,20.0
3116949,beijing_grid_439,2018-05-01 00:00:00,RAIN,13.0,951.4089,50.0,8.68,20.99
3116950,beijing_grid_440,2018-05-01 00:00:00,RAIN,13.0,946.8585,52.0,6.61,22.0
3116951,beijing_grid_441,2018-05-01 00:00:00,CLOUDY,19.0,1013.6652,46.0,55.34,9.55
3116952,beijing_grid_442,2018-05-01 00:00:00,CLOUDY,19.0,1013.6775,45.0,54.02,9.3
3116953,beijing_grid_443,2018-05-01 00:00:00,CLOUDY,17.0,1013.6975,43.0,51.91,8.94
3116954,beijing_grid_444,2018-05-01 00:00:00,CLOUDY,17.0,1013.6707,43.0,47.7,9.19
3116955,beijing_grid_445,2018-05-01 00:00:00,CLOUDY,18.0,1013.695,44.0,42.11,9.42
3116956,beijing_grid_446,2018-05-01 00:00:00,CLOUDY,18.0,1013.7193,44.0,36.84,9.74
3116957,beijing_grid_447,2018-05-01 00:00:00,CLOUDY,19.0,1013.7168,45.0,30.1,10.29
3116958,beijing_grid_448,2018-05-01 00:00:00,CLOUDY,19.0,1013.7142,46.0,24.13,10.97
3116959,beijing_grid_449,2018-05-01 00:00:00,CLOUDY,19.0,1012.872,47.0,18.97,11.76
3116960,beijing_grid_450,2018-05-01 00:00:00,CLOUDY,18.0,1009.9101,49.0,14.9,12.03
3116961,beijing_grid_451,2018-05-01 00:00:00,CLOUDY,18.0,1009.5081,49.0,10.75,13.58
3116962,beijing_grid_452,2018-05-01 00:00:00,CLOUDY,16.0,995.1717,49.0,10.18,13.48
3116963,beijing_grid_453,2018-05-01 00:00:00,CLOUDY,16.0,991.1811,47.0,8.6,15.24
3116964,beijing_grid_454,2018-05-01 00:00:00,CLOUDY,16.0,983.695,47.0,8.82,15.93
3116965,beijing_grid_455,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,16.0,977.8864,46.0,10.12,16.5
3116966,beijing_grid_456,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,18.0,972.0778,46.0,11.33,17.07
3116967,beijing_grid_457,2018-05-01 00:00:00,RAIN,18.0,967.2163,47.0,11.75,18.28
3116968,beijing_grid_458,2018-05-01 00:00:00,RAIN,13.0,962.3548,47.0,12.11,19.5
3116969,beijing_grid_459,2018-05-01 00:00:00,CLEAR_DAY,13.0,956.6672,49.0,11.45,20.54
3116970,beijing_grid_460,2018-05-01 00:00:00,RAIN,13.0,950.1532,51.0,9.89,21.43
3116971,beijing_grid_461,2018-05-01 00:00:00,RAIN,13.0,943.6393,53.0,8.45,22.33
3116972,beijing_grid_462,2018-05-01 00:00:00,CLOUDY,18.0,1013.7129,47.0,54.96,9.11
3116973,beijing_grid_463,2018-05-01 00:00:00,CLOUDY,19.0,1013.7635,46.0,54.62,8.68
3116974,beijing_grid_464,2018-05-01 00:00:00,CLOUDY,17.0,1013.7718,44.0,54.02,8.56
3116975,beijing_grid_465,2018-05-01 00:00:00,CLOUDY,17.0,1013.7821,43.0,51.98,8.46
3116976,beijing_grid_466,2018-05-01 00:00:00,CLOUDY,18.0,1013.7731,44.0,48.45,8.57
3116977,beijing_grid_467,2018-05-01 00:00:00,CLOUDY,18.0,1013.7642,44.0,45.01,8.7
3116978,beijing_grid_468,2018-05-01 00:00:00,CLOUDY,19.0,1013.759,45.0,39.08,8.87
3116979,beijing_grid_469,2018-05-01 00:00:00,CLOUDY,19.0,1013.7539,46.0,33.43,9.13
3116980,beijing_grid_470,2018-05-01 00:00:00,CLOUDY,19.0,1012.5174,47.0,27.35,9.56
3116981,beijing_grid_471,2018-05-01 00:00:00,CLOUDY,18.0,1010.0496,49.0,21.15,10.2
3116982,beijing_grid_472,2018-05-01 00:00:00,CLOUDY,18.0,1007.5817,50.0,15.74,10.93
3116983,beijing_grid_473,2018-05-01 00:00:00,CLOUDY,16.0,995.3155,50.0,12.1,11.98
3116984,beijing_grid_474,2018-05-01 00:00:00,CLOUDY,16.0,983.0492,50.0,9.05,13.06
3116985,beijing_grid_475,2018-05-01 00:00:00,CLOUDY,16.0,973.3347,49.0,8.18,14.02
3116986,beijing_grid_476,2018-05-01 00:00:00,CLOUDY,16.0,966.1718,49.0,9.04,14.82
3116987,beijing_grid_477,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,13.0,959.0089,48.0,9.81,15.63
3116988,beijing_grid_478,2018-05-01 00:00:00,RAIN,13.0,960.0508,49.0,11.01,17.65
3116989,beijing_grid_479,2018-05-01 00:00:00,RAIN,13.0,961.0928,49.0,11.97,19.67
3116990,beijing_grid_480,2018-05-01 00:00:00,RAIN,15.8,957.375,50.0,11.92,21.08
3116991,beijing_grid_481,2018-05-01 00:00:00,CLEAR_DAY,13.0,948.8976,52.0,11.05,21.88
3116992,beijing_grid_482,2018-05-01 00:00:00,CLEAR_DAY,13.0,940.4201,54.0,10.24,22.68
3116993,beijing_grid_483,2018-05-01 00:00:00,CLOUDY,17.0,1013.6635,49.0,52.65,8.87
3116994,beijing_grid_484,2018-05-01 00:00:00,CLOUDY,18.0,1013.7253,47.0,53.96,8.64
3116995,beijing_grid_485,2018-05-01 00:00:00,CLOUDY,18.0,1013.7885,45.0,55.12,8.38
3116996,beijing_grid_486,2018-05-01 00:00:00,CLOUDY,18.0,1013.8032,44.0,55.18,8.25
3116997,beijing_grid_487,2018-05-01 00:00:00,CLOUDY,17.0,1013.7789,44.0,54.18,8.23
3116998,beijing_grid_488,2018-05-01 00:00:00,CLOUDY,19.0,1013.7546,44.0,53.18,8.21
3116999,beijing_grid_489,2018-05-01 00:00:00,CLOUDY,19.0,1013.7494,45.0,49.53,8.13
